-0.006098	0.000000	0.006098	0.012179	0.018228	0.024229	0.030165	0.036020	0.041780	0.047428	0.052949	0.058329	0.063553	0.068608	0.073479	0.078153	0.082619	0.086864	0.090876	0.094645	0.098161	0.101414	0.104396	0.107098	0.109514	0.111636	0.113460	0.114981	0.116194	0.117096	0.117687	0.117963	0.117925	0.117573	0.116908	0.115932	0.114649	0.113062	0.111176	0.108996	0.106529	0.103781	0.100760	0.097474	0.093934	0.090147	0.086125	0.081878	0.077418	0.072757	0.067907	0.062882	0.057693	0.052356	0.046884	0.041290	0.035591	0.029800	0.023932	0.018003	0.012028	0.006022	0.000000	-0.006022	
-0.006100	0.000000	0.006100	0.012183	0.018234	0.024236	0.030174	0.036031	0.041792	0.047442	0.052965	0.058346	0.063572	0.068628	0.073500	0.078176	0.082643	0.086889	0.090903	0.094673	0.098190	0.101444	0.104426	0.107129	0.109546	0.111669	0.113493	0.115014	0.116228	0.117131	0.117721	0.117997	0.117959	0.117607	0.116942	0.115966	0.114683	0.113095	0.111209	0.109028	0.106560	0.103811	0.100789	0.097503	0.093961	0.090173	0.086150	0.081902	0.077441	0.072779	0.067927	0.062900	0.057710	0.052371	0.046897	0.041303	0.035601	0.029809	0.023939	0.018008	0.012031	0.006023	0.000000	-0.006023	
-0.006105	0.000000	0.006105	0.012194	0.018250	0.024257	0.030200	0.036063	0.041829	0.047483	0.053011	0.058397	0.063628	0.068688	0.073565	0.078245	0.082716	0.086966	0.090983	0.094756	0.098276	0.101533	0.104518	0.107224	0.109642	0.111767	0.113593	0.115115	0.116330	0.117234	0.117824	0.118101	0.118063	0.117710	0.117045	0.116068	0.114783	0.113195	0.111306	0.109124	0.106654	0.103902	0.100878	0.097589	0.094044	0.090252	0.086226	0.081974	0.077509	0.072842	0.067987	0.062955	0.057761	0.052417	0.046939	0.041339	0.035633	0.029835	0.023960	0.018024	0.012042	0.006029	0.000000	-0.006029	
-0.006114	0.000000	0.006114	0.012211	0.018276	0.024293	0.030244	0.036115	0.041889	0.047552	0.053088	0.058482	0.063720	0.068788	0.073672	0.078359	0.082836	0.087092	0.091115	0.094894	0.098419	0.101680	0.104670	0.107379	0.109801	0.111929	0.113758	0.115282	0.116499	0.117404	0.117996	0.118272	0.118234	0.117881	0.117215	0.116236	0.114950	0.113359	0.111468	0.109282	0.106808	0.104053	0.101024	0.097730	0.094180	0.090383	0.086351	0.082093	0.077621	0.072948	0.068086	0.063047	0.057845	0.052494	0.047007	0.041399	0.035684	0.029878	0.023995	0.018050	0.012059	0.006037	0.000000	-0.006037	
-0.006126	0.000000	0.006126	0.012236	0.018313	0.024341	0.030305	0.036187	0.041974	0.047648	0.053195	0.058600	0.063848	0.068926	0.073820	0.078516	0.083002	0.087267	0.091298	0.095084	0.098616	0.101885	0.104880	0.107595	0.110022	0.112154	0.113986	0.115514	0.116733	0.117640	0.118232	0.118510	0.118472	0.118118	0.117450	0.116470	0.115181	0.113587	0.111692	0.109502	0.107023	0.104262	0.101227	0.097927	0.094369	0.090565	0.086524	0.082258	0.077777	0.073095	0.068222	0.063173	0.057961	0.052599	0.047101	0.041482	0.035756	0.029938	0.024043	0.018087	0.012084	0.006050	0.000000	-0.006050	
-0.006142	0.000000	0.006142	0.012267	0.018360	0.024403	0.030382	0.036279	0.042080	0.047769	0.053330	0.058748	0.064010	0.069101	0.074007	0.078715	0.083213	0.087489	0.091530	0.095326	0.098867	0.102144	0.105147	0.107868	0.110301	0.112439	0.114276	0.115807	0.117029	0.117939	0.118533	0.118811	0.118773	0.118418	0.117748	0.116766	0.115474	0.113875	0.111976	0.109780	0.107295	0.104527	0.101484	0.098175	0.094609	0.090795	0.086744	0.082467	0.077975	0.073281	0.068396	0.063334	0.058108	0.052733	0.047221	0.041587	0.035847	0.030014	0.024104	0.018133	0.012114	0.006065	0.000000	-0.006065	
-0.006160	0.000000	0.006160	0.012304	0.018415	0.024478	0.030474	0.036390	0.042208	0.047914	0.053492	0.058927	0.064205	0.069311	0.074233	0.078955	0.083467	0.087755	0.091808	0.095616	0.099168	0.102455	0.105467	0.108197	0.110637	0.112781	0.114624	0.116160	0.117386	0.118298	0.118894	0.119173	0.119134	0.118779	0.118107	0.117121	0.115825	0.114222	0.112317	0.110114	0.107622	0.104845	0.101794	0.098474	0.094897	0.091072	0.087008	0.082718	0.078212	0.073504	0.068604	0.063527	0.058285	0.052893	0.047365	0.041714	0.035956	0.030105	0.024178	0.018188	0.012151	0.006083	0.000000	-0.006083	
-0.006182	0.000000	0.006182	0.012348	0.018480	0.024564	0.030581	0.036518	0.042357	0.048083	0.053680	0.059134	0.064431	0.069555	0.074493	0.079232	0.083760	0.088063	0.092131	0.095952	0.099516	0.102814	0.105837	0.108577	0.111026	0.113178	0.115027	0.116568	0.117798	0.118713	0.119312	0.119592	0.119553	0.119196	0.118522	0.117533	0.116232	0.114623	0.112711	0.110501	0.108000	0.105214	0.102151	0.098820	0.095230	0.091392	0.087314	0.083009	0.078487	0.073762	0.068845	0.063750	0.058490	0.053079	0.047531	0.041861	0.036082	0.030211	0.024263	0.018252	0.012194	0.006105	0.000000	-0.006105	
-0.006206	0.000000	0.006206	0.012396	0.018553	0.024660	0.030702	0.036662	0.042523	0.048272	0.053892	0.059367	0.064685	0.069829	0.074787	0.079545	0.084090	0.088410	0.092494	0.096330	0.099909	0.103220	0.106254	0.109005	0.111463	0.113623	0.115480	0.117027	0.118262	0.119181	0.119782	0.120063	0.120024	0.119666	0.118989	0.117996	0.116690	0.115075	0.113155	0.110937	0.108425	0.105628	0.102554	0.099210	0.095606	0.091752	0.087658	0.083336	0.078796	0.074052	0.069116	0.064001	0.058721	0.053288	0.047718	0.042025	0.036224	0.030330	0.024358	0.018324	0.012242	0.006129	0.000000	-0.006129	
-0.006233	0.000000	0.006233	0.012450	0.018633	0.024767	0.030835	0.036820	0.042707	0.048481	0.054125	0.059624	0.064964	0.070131	0.075110	0.079888	0.084453	0.088792	0.092894	0.096747	0.100340	0.103666	0.106714	0.109476	0.111945	0.114115	0.115979	0.117533	0.118773	0.119696	0.120299	0.120582	0.120543	0.120183	0.119503	0.118506	0.117194	0.115572	0.113644	0.111416	0.108894	0.106085	0.102997	0.099638	0.096019	0.092148	0.088037	0.083696	0.079137	0.074373	0.069415	0.064278	0.058974	0.053518	0.047925	0.042207	0.036381	0.030461	0.024463	0.018403	0.012295	0.006155	0.000000	-0.006155	
