-0.005855	0.000000	0.005855	0.011694	0.017502	0.023264	0.028963	0.034585	0.040114	0.045536	0.050837	0.056002	0.061017	0.065869	0.070545	0.075032	0.079319	0.083393	0.087245	0.090863	0.094239	0.097362	0.100225	0.102820	0.105141	0.107180	0.108934	0.110396	0.111564	0.112435	0.113005	0.113275	0.113244	0.112911	0.112279	0.111348	0.110122	0.108605	0.106800	0.104714	0.102350	0.099717	0.096822	0.093672	0.090276	0.086643	0.082783	0.078707	0.074425	0.069949	0.065291	0.060463	0.055477	0.050347	0.045087	0.039710	0.034230	0.028661	0.023019	0.017316	0.011569	0.005792	0.000000	-0.005792	
-0.005856	0.000000	0.005856	0.011697	0.017506	0.023269	0.028970	0.034593	0.040124	0.045547	0.050849	0.056015	0.061032	0.065885	0.070562	0.075050	0.079338	0.083413	0.087266	0.090885	0.094261	0.097385	0.100249	0.102845	0.105166	0.107206	0.108960	0.110423	0.111591	0.112462	0.113033	0.113302	0.113271	0.112938	0.112306	0.111375	0.110149	0.108631	0.106826	0.104739	0.102375	0.099741	0.096845	0.093694	0.090297	0.086664	0.082803	0.078726	0.074443	0.069966	0.065306	0.060477	0.055490	0.050360	0.045098	0.039720	0.034238	0.028668	0.023024	0.017320	0.011572	0.005793	0.000000	-0.005793	
-0.005861	0.000000	0.005861	0.011705	0.017519	0.023286	0.028990	0.034618	0.040152	0.045580	0.050886	0.056055	0.061075	0.065932	0.070612	0.075104	0.079395	0.083473	0.087328	0.090950	0.094329	0.097455	0.100321	0.102918	0.105241	0.107283	0.109038	0.110501	0.111671	0.112542	0.113113	0.113383	0.113352	0.113019	0.112386	0.111454	0.110228	0.108709	0.106902	0.104813	0.102448	0.099812	0.096914	0.093761	0.090362	0.086726	0.082862	0.078782	0.074496	0.070016	0.065353	0.060520	0.055530	0.050396	0.045130	0.039748	0.034263	0.028689	0.023041	0.017333	0.011580	0.005798	0.000000	-0.005798	
-0.005867	0.000000	0.005867	0.011719	0.017540	0.023313	0.029025	0.034659	0.040200	0.045634	0.050946	0.056122	0.061147	0.066010	0.070696	0.075193	0.079488	0.083572	0.087432	0.091058	0.094440	0.097570	0.100439	0.103040	0.105366	0.107409	0.109167	0.110632	0.111803	0.112675	0.113247	0.113518	0.113486	0.113153	0.112519	0.111586	0.110358	0.108837	0.107029	0.104937	0.102569	0.099930	0.097029	0.093872	0.090469	0.086828	0.082960	0.078875	0.074584	0.070099	0.065430	0.060592	0.055596	0.050455	0.045184	0.039795	0.034303	0.028723	0.023068	0.017353	0.011594	0.005804	0.000000	-0.005804	
-0.005877	0.000000	0.005877	0.011738	0.017568	0.023352	0.029072	0.034715	0.040266	0.045708	0.051029	0.056213	0.061247	0.066118	0.070811	0.075316	0.079619	0.083709	0.087575	0.091207	0.094595	0.097730	0.100604	0.103209	0.105538	0.107585	0.109345	0.110813	0.111986	0.112859	0.113432	0.113703	0.113672	0.113338	0.112703	0.111769	0.110539	0.109015	0.107204	0.105109	0.102737	0.100094	0.097188	0.094026	0.090617	0.086970	0.083096	0.079004	0.074706	0.070213	0.065537	0.060691	0.055687	0.050538	0.045258	0.039860	0.034359	0.028770	0.023105	0.017382	0.011613	0.005814	0.000000	-0.005814	
-0.005889	0.000000	0.005889	0.011763	0.017605	0.023400	0.029132	0.034787	0.040349	0.045803	0.051135	0.056330	0.061374	0.066255	0.070958	0.075472	0.079783	0.083882	0.087756	0.091396	0.094791	0.097932	0.100812	0.103423	0.105757	0.107808	0.109572	0.111043	0.112218	0.113093	0.113667	0.113939	0.113907	0.113573	0.112936	0.112000	0.110768	0.109241	0.107426	0.105327	0.102950	0.100301	0.097389	0.094220	0.090804	0.087150	0.083268	0.079168	0.074861	0.070359	0.065673	0.060817	0.055802	0.050642	0.045351	0.039943	0.034431	0.028829	0.023153	0.017418	0.011637	0.005826	0.000000	-0.005826	
-0.005904	0.000000	0.005904	0.011792	0.017649	0.023458	0.029205	0.034874	0.040449	0.045917	0.051262	0.056470	0.061527	0.066419	0.071134	0.075659	0.079982	0.084090	0.087974	0.091623	0.095026	0.098176	0.101063	0.103679	0.106019	0.108076	0.109844	0.111319	0.112496	0.113374	0.113950	0.114222	0.114190	0.113855	0.113217	0.112279	0.111043	0.109513	0.107693	0.105588	0.103205	0.100550	0.097631	0.094454	0.091030	0.087367	0.083475	0.079365	0.075047	0.070534	0.065836	0.060968	0.055941	0.050768	0.045464	0.040042	0.034516	0.028901	0.023211	0.017461	0.011666	0.005840	0.000000	-0.005840	
-0.005921	0.000000	0.005921	0.011826	0.017699	0.023525	0.029289	0.034974	0.040565	0.046049	0.051409	0.056632	0.061703	0.066610	0.071338	0.075876	0.080211	0.084331	0.088226	0.091885	0.095298	0.098457	0.101352	0.103977	0.106323	0.108386	0.110159	0.111638	0.112819	0.113699	0.114276	0.114549	0.114517	0.114181	0.113541	0.112600	0.111361	0.109826	0.108001	0.105891	0.103501	0.100839	0.097911	0.094725	0.091291	0.087617	0.083714	0.079592	0.075262	0.070736	0.066025	0.061143	0.056101	0.050914	0.045594	0.040157	0.034615	0.028984	0.023277	0.017511	0.011699	0.005857	0.000000	-0.005857	
-0.005940	0.000000	0.005940	0.011864	0.017756	0.023601	0.029383	0.035086	0.040696	0.046197	0.051574	0.056814	0.061902	0.066824	0.071568	0.076120	0.080469	0.084603	0.088510	0.092181	0.095605	0.098774	0.101678	0.104311	0.106665	0.108734	0.110513	0.111997	0.113182	0.114065	0.114644	0.114918	0.114886	0.114548	0.113907	0.112963	0.111719	0.110180	0.108349	0.106232	0.103834	0.101163	0.098226	0.095030	0.091585	0.087899	0.083983	0.079848	0.075504	0.070963	0.066237	0.061339	0.056281	0.051077	0.045741	0.040286	0.034726	0.029077	0.023352	0.017567	0.011737	0.005876	0.000000	-0.005876	
-0.005961	0.000000	0.005961	0.011906	0.017819	0.023684	0.029487	0.035210	0.040840	0.046360	0.051756	0.057014	0.062120	0.067060	0.071820	0.076389	0.080753	0.084901	0.088823	0.092506	0.095943	0.099123	0.102037	0.104680	0.107042	0.109118	0.110903	0.112392	0.113581	0.114468	0.115049	0.115324	0.115292	0.114953	0.114309	0.113362	0.112114	0.110569	0.108732	0.106607	0.104201	0.101520	0.098573	0.095365	0.091908	0.088210	0.084280	0.080130	0.075771	0.071214	0.066471	0.061556	0.056480	0.051258	0.045903	0.040428	0.034849	0.029180	0.023435	0.017629	0.011778	0.005897	0.000000	-0.005897	
