-0.000078	-0.000000	0.000078	0.000156	0.000233	0.000310	0.000385	0.000460	0.000534	0.000606	0.000676	0.000745	0.000812	0.000876	0.000939	0.000998	0.001055	0.001109	0.001161	0.001209	0.001254	0.001295	0.001333	0.001368	0.001399	0.001426	0.001450	0.001469	0.001485	0.001497	0.001505	0.001509	0.001509	0.001505	0.001496	0.001484	0.001469	0.001449	0.001425	0.001398	0.001367	0.001332	0.001294	0.001252	0.001207	0.001159	0.001108	0.001054	0.000997	0.000937	0.000875	0.000810	0.000744	0.000675	0.000605	0.000533	0.000459	0.000385	0.000309	0.000232	0.000155	0.000078	-0.000000	-0.000078	
-0.000125	0.000000	0.000125	0.000250	0.000375	0.000498	0.000620	0.000740	0.000858	0.000975	0.001088	0.001199	0.001306	0.001410	0.001510	0.001606	0.001698	0.001785	0.001868	0.001945	0.002018	0.002085	0.002146	0.002202	0.002252	0.002296	0.002333	0.002365	0.002390	0.002409	0.002421	0.002427	0.002426	0.002419	0.002406	0.002386	0.002360	0.002327	0.002289	0.002244	0.002193	0.002137	0.002075	0.002008	0.001935	0.001857	0.001774	0.001687	0.001595	0.001499	0.001399	0.001296	0.001189	0.001079	0.000966	0.000851	0.000734	0.000614	0.000493	0.000371	0.000248	0.000124	0.000000	-0.000124	
-0.000211	-0.000000	0.000211	0.000422	0.000631	0.000839	0.001045	0.001248	0.001447	0.001643	0.001834	0.002020	0.002201	0.002376	0.002545	0.002707	0.002862	0.003009	0.003148	0.003279	0.003401	0.003513	0.003617	0.003710	0.003794	0.003867	0.003931	0.003983	0.004025	0.004056	0.004077	0.004086	0.004084	0.004072	0.004049	0.004015	0.003970	0.003915	0.003849	0.003773	0.003687	0.003592	0.003487	0.003373	0.003250	0.003119	0.002979	0.002832	0.002678	0.002516	0.002348	0.002174	0.001995	0.001810	0.001621	0.001427	0.001230	0.001030	0.000827	0.000622	0.000416	0.000208	-0.000000	-0.000208	
-0.000285	0.000000	0.000285	0.000568	0.000851	0.001131	0.001408	0.001681	0.001950	0.002213	0.002471	0.002722	0.002966	0.003202	0.003429	0.003648	0.003856	0.004054	0.004242	0.004418	0.004582	0.004734	0.004873	0.004999	0.005112	0.005211	0.005296	0.005367	0.005423	0.005465	0.005493	0.005505	0.005503	0.005486	0.005455	0.005409	0.005349	0.005274	0.005186	0.005084	0.004968	0.004840	0.004698	0.004545	0.004379	0.004202	0.004014	0.003816	0.003608	0.003390	0.003164	0.002930	0.002688	0.002439	0.002184	0.001923	0.001658	0.001388	0.001115	0.000838	0.000560	0.000280	0.000000	-0.000280	
-0.000379	-0.000000	0.000379	0.000758	0.001134	0.001508	0.001877	0.002241	0.002600	0.002951	0.003295	0.003630	0.003955	0.004269	0.004573	0.004864	0.005142	0.005406	0.005656	0.005890	0.006109	0.006312	0.006497	0.006666	0.006816	0.006948	0.007061	0.007156	0.007231	0.007287	0.007324	0.007340	0.007338	0.007315	0.007273	0.007212	0.007132	0.007033	0.006915	0.006779	0.006624	0.006453	0.006265	0.006060	0.005839	0.005603	0.005352	0.005088	0.004810	0.004520	0.004219	0.003906	0.003584	0.003252	0.002912	0.002564	0.002210	0.001850	0.001486	0.001118	0.000747	0.000374	-0.000000	-0.000374	
-0.000501	0.000000	0.000501	0.001000	0.001496	0.001989	0.002476	0.002957	0.003430	0.003894	0.004347	0.004789	0.005218	0.005633	0.006033	0.006417	0.006784	0.007133	0.007463	0.007772	0.008061	0.008328	0.008573	0.008795	0.008993	0.009168	0.009317	0.009442	0.009541	0.009615	0.009663	0.009685	0.009682	0.009652	0.009597	0.009516	0.009410	0.009279	0.009124	0.008944	0.008741	0.008514	0.008266	0.007995	0.007704	0.007393	0.007062	0.006713	0.006347	0.005965	0.005566	0.005154	0.004728	0.004291	0.003842	0.003383	0.002916	0.002442	0.001961	0.001475	0.000985	0.000493	0.000000	-0.000493	
-0.000654	-0.000000	0.000654	0.001306	0.001954	0.002597	0.003234	0.003861	0.004479	0.005084	0.005676	0.006253	0.006813	0.007356	0.007878	0.008379	0.008858	0.009314	0.009744	0.010148	0.010525	0.010874	0.011194	0.011484	0.011743	0.011970	0.012166	0.012328	0.012458	0.012555	0.012617	0.012646	0.012642	0.012603	0.012531	0.012426	0.012287	0.012116	0.011913	0.011678	0.011413	0.011117	0.010793	0.010440	0.010060	0.009653	0.009222	0.008766	0.008288	0.007788	0.007268	0.006730	0.006174	0.005602	0.005016	0.004418	0.003808	0.003188	0.002560	0.001926	0.001287	0.000644	-0.000000	-0.000644	
-0.000845	0.000000	0.000845	0.001687	0.002525	0.003356	0.004178	0.004989	0.005787	0.006570	0.007335	0.008080	0.008804	0.009504	0.010179	0.010827	0.011446	0.012034	0.012591	0.013113	0.013600	0.014051	0.014464	0.014839	0.015173	0.015467	0.015720	0.015930	0.016098	0.016222	0.016303	0.016341	0.016335	0.016285	0.016192	0.016055	0.015877	0.015656	0.015393	0.015090	0.014747	0.014365	0.013946	0.013490	0.012998	0.012473	0.011915	0.011327	0.010709	0.010063	0.009392	0.008696	0.007978	0.007239	0.006482	0.005708	0.004920	0.004119	0.003308	0.002488	0.001662	0.000832	0.000000	-0.000832	
-0.001080	-0.000000	0.001080	0.002157	0.003228	0.004291	0.005343	0.006380	0.007400	0.008400	0.009379	0.010332	0.011257	0.012153	0.013016	0.013845	0.014636	0.015388	0.016099	0.016767	0.017391	0.017967	0.018495	0.018974	0.019402	0.019778	0.020101	0.020370	0.020584	0.020743	0.020847	0.020895	0.020887	0.020823	0.020704	0.020530	0.020301	0.020019	0.019683	0.019295	0.018857	0.018369	0.017832	0.017249	0.016621	0.015949	0.015236	0.014483	0.013693	0.012868	0.012009	0.011119	0.010201	0.009257	0.008288	0.007299	0.006291	0.005267	0.004230	0.003182	0.002126	0.001064	-0.000000	-0.001064	
-0.001367	0.000000	0.001367	0.002729	0.004085	0.005430	0.006760	0.008073	0.009364	0.010630	0.011868	0.013074	0.014245	0.015378	0.016471	0.017519	0.018520	0.019472	0.020372	0.021217	0.022006	0.022735	0.023404	0.024010	0.024551	0.025026	0.025435	0.025775	0.026046	0.026248	0.026379	0.026440	0.026430	0.026349	0.026199	0.025978	0.025689	0.025331	0.024907	0.024416	0.023861	0.023243	0.022565	0.021827	0.021032	0.020182	0.019280	0.018327	0.017327	0.016283	0.015196	0.014070	0.012908	0.011713	0.010488	0.009236	0.007961	0.006665	0.005353	0.004026	0.002690	0.001347	0.000000	-0.001347	
