-0.000133	-0.000000	0.000133	0.000267	0.000399	0.000530	0.000660	0.000788	0.000914	0.001037	0.001158	0.001275	0.001389	0.001499	0.001605	0.001707	0.001804	0.001896	0.001983	0.002065	0.002141	0.002211	0.002275	0.002334	0.002386	0.002431	0.002470	0.002502	0.002528	0.002547	0.002559	0.002565	0.002563	0.002555	0.002540	0.002518	0.002490	0.002455	0.002414	0.002366	0.002313	0.002253	0.002187	0.002115	0.002038	0.001956	0.001869	0.001776	0.001680	0.001578	0.001473	0.001364	0.001252	0.001136	0.001017	0.000896	0.000772	0.000646	0.000519	0.000391	0.000261	0.000131	-0.000000	-0.000131	
-0.000194	0.000000	0.000194	0.000388	0.000581	0.000773	0.000963	0.001151	0.001336	0.001517	0.001696	0.001870	0.002039	0.002204	0.002363	0.002516	0.002663	0.002802	0.002935	0.003060	0.003177	0.003285	0.003384	0.003474	0.003555	0.003625	0.003686	0.003736	0.003776	0.003805	0.003824	0.003832	0.003829	0.003815	0.003790	0.003755	0.003710	0.003654	0.003589	0.003513	0.003429	0.003335	0.003233	0.003122	0.003003	0.002877	0.002744	0.002604	0.002458	0.002306	0.002148	0.001986	0.001819	0.001649	0.001474	0.001297	0.001117	0.000934	0.000750	0.000564	0.000376	0.000188	0.000000	-0.000188	
-0.000293	-0.000000	0.000293	0.000585	0.000875	0.001165	0.001452	0.001736	0.002016	0.002293	0.002565	0.002831	0.003091	0.003345	0.003590	0.003828	0.004056	0.004274	0.004482	0.004678	0.004861	0.005032	0.005189	0.005332	0.005460	0.005572	0.005668	0.005748	0.005811	0.005857	0.005885	0.005896	0.005890	0.005866	0.005825	0.005767	0.005693	0.005602	0.005496	0.005374	0.005238	0.005087	0.004924	0.004748	0.004560	0.004361	0.004152	0.003934	0.003706	0.003471	0.003229	0.002981	0.002727	0.002467	0.002204	0.001936	0.001665	0.001392	0.001116	0.000838	0.000560	0.000280	-0.000000	-0.000280	
-0.000394	0.000000	0.000394	0.000788	0.001180	0.001569	0.001956	0.002339	0.002717	0.003089	0.003456	0.003815	0.004165	0.004507	0.004838	0.005157	0.005465	0.005759	0.006038	0.006303	0.006550	0.006780	0.006992	0.007184	0.007356	0.007508	0.007637	0.007745	0.007830	0.007891	0.007930	0.007945	0.007936	0.007904	0.007849	0.007771	0.007671	0.007548	0.007405	0.007241	0.007057	0.006855	0.006634	0.006397	0.006144	0.005876	0.005594	0.005300	0.004994	0.004677	0.004351	0.004016	0.003674	0.003324	0.002969	0.002609	0.002244	0.001875	0.001504	0.001130	0.000754	0.000377	0.000000	-0.000377	
-0.000526	-0.000000	0.000526	0.001050	0.001573	0.002092	0.002608	0.003118	0.003622	0.004119	0.004608	0.005086	0.005554	0.006009	0.006450	0.006877	0.007286	0.007679	0.008051	0.008403	0.008734	0.009040	0.009323	0.009579	0.009809	0.010010	0.010183	0.010326	0.010439	0.010522	0.010573	0.010593	0.010581	0.010539	0.010465	0.010361	0.010227	0.010064	0.009873	0.009654	0.009409	0.009139	0.008846	0.008529	0.008192	0.007835	0.007459	0.007067	0.006659	0.006236	0.005801	0.005355	0.004898	0.004432	0.003959	0.003478	0.002992	0.002500	0.002005	0.001506	0.001005	0.000503	-0.000000	-0.000503	
-0.000693	0.000000	0.000693	0.001386	0.002075	0.002761	0.003441	0.004114	0.004780	0.005435	0.006080	0.006711	0.007328	0.007928	0.008511	0.009073	0.009614	0.010131	0.010623	0.011088	0.011524	0.011928	0.012301	0.012639	0.012942	0.013208	0.013436	0.013625	0.013774	0.013883	0.013950	0.013977	0.013962	0.013905	0.013808	0.013671	0.013495	0.013279	0.013027	0.012738	0.012415	0.012059	0.011671	0.011254	0.010809	0.010337	0.009842	0.009324	0.008786	0.008229	0.007655	0.007066	0.006463	0.005848	0.005223	0.004589	0.003947	0.003299	0.002645	0.001987	0.001327	0.000664	0.000000	-0.000664	
-0.000905	-0.000000	0.000905	0.001809	0.002710	0.003605	0.004493	0.005372	0.006241	0.007097	0.007938	0.008763	0.009568	0.010352	0.011113	0.011847	0.012553	0.013229	0.013871	0.014478	0.015047	0.015575	0.016061	0.016503	0.016899	0.017246	0.017544	0.017791	0.017985	0.018127	0.018215	0.018250	0.018230	0.018157	0.018030	0.017851	0.017620	0.017339	0.017010	0.016633	0.016211	0.015746	0.015240	0.014695	0.014113	0.013498	0.012851	0.012175	0.011472	0.010744	0.009995	0.009226	0.008439	0.007636	0.006820	0.005992	0.005154	0.004307	0.003454	0.002595	0.001732	0.000867	-0.000000	-0.000867	
-0.001170	0.000000	0.001170	0.002338	0.003501	0.004658	0.005805	0.006942	0.008064	0.009170	0.010257	0.011322	0.012363	0.013376	0.014359	0.015308	0.016221	0.017094	0.017923	0.018707	0.019442	0.020125	0.020754	0.021324	0.021835	0.022284	0.022669	0.022988	0.023239	0.023423	0.023537	0.023581	0.023556	0.023461	0.023297	0.023066	0.022768	0.022405	0.021979	0.021492	0.020947	0.020346	0.019692	0.018988	0.018236	0.017441	0.016605	0.015731	0.014823	0.013883	0.012915	0.011921	0.010904	0.009867	0.008813	0.007743	0.006660	0.005566	0.004463	0.003353	0.002238	0.001120	0.000000	-0.001120	
-0.001496	0.000000	0.001496	0.002989	0.004477	0.005956	0.007423	0.008876	0.010312	0.011726	0.013116	0.014478	0.015809	0.017104	0.018361	0.019574	0.020741	0.021857	0.022918	0.023921	0.024861	0.025734	0.026537	0.027267	0.027921	0.028495	0.028987	0.029394	0.029716	0.029950	0.030096	0.030153	0.030120	0.029999	0.029790	0.029494	0.029113	0.028649	0.028104	0.027482	0.026784	0.026016	0.025180	0.024279	0.023319	0.022302	0.021233	0.020116	0.018954	0.017752	0.016514	0.015243	0.013943	0.012617	0.011269	0.009900	0.008516	0.007117	0.005707	0.004288	0.002862	0.001432	0.000000	-0.001432	
-0.001893	0.000000	0.001893	0.003783	0.005665	0.007536	0.009393	0.011232	0.013048	0.014838	0.016596	0.018320	0.020004	0.021643	0.023233	0.024769	0.026246	0.027658	0.029001	0.030269	0.031458	0.032563	0.033580	0.034504	0.035330	0.036057	0.036679	0.037195	0.037602	0.037899	0.038083	0.038155	0.038114	0.037960	0.037695	0.037321	0.036839	0.036252	0.035562	0.034775	0.033893	0.032920	0.031862	0.030722	0.029507	0.028220	0.026868	0.025454	0.023984	0.022464	0.020897	0.019289	0.017643	0.015965	0.014259	0.012528	0.010775	0.009006	0.007221	0.005426	0.003622	0.001812	0.000000	-0.001812	
